0.00,26.5579415
1.00,19.60050432
2.00,12.93333023
3.00,19.60050432
4.00,22.34092756
5.00,23.73114826
6.00,25.13636276
7.00,25.13636276
8.00,25.13636276
9.00,25.13636276
10.00,25.13636276
11.00,26.5579415
12.00,26.5579415
13.00,26.5579415
14.00,26.5579415
